id;word;pos;ttpos;rrnpos;ttlemma;rnnlemma;s_line;position;word2;word2lemma;category;num_custom;regionDees;regionDees_from_codeRegional;regionDees_supp;R_code_from_codeRegional;R_code_from_regionDees;R_code_suppl_phylo;R_code_suppl_total;coefficientRegionDees;dateMoyenneDees;codeRegional;coefficientRegional;vers;qualite;dateComposition;dateManuscrit;lieuComposition;lieu_compo_normalise;lieu_compo_simplifie;lieuManuscrit;lieu_manuscrit_normalise;lieu_manuscrit_simplifie;genre;corpus_1987_test;corpus_1987;std_date;type_full;type
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;1595;2 914 431;ai;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;1921;2 916 351;ai;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;2738;2 921 242;ai;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;2592;2 920 366;irai;aller;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;2516;2 919 921;ose;oser;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;2439;2 919 442;amasse;aimer;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;2592;2 920 360;en;en;PRE;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;2500;2 919 819;ai;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;2778;2 921 480;aim;aimer;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;1161;2 911 854;ai;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1368;2 913 099;avoie;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;1628;2 914 619;ai;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;679;2 909 012;ose;oser;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;51;2 905 383;en;en;PROadv;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;1710;2 915 108;ose;oser;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;842;2 909 956;os;oser;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;2437;2 919 429;aie;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;727;2 909 281;enseigne;enseigner;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;1595;2 914 427;ose;oser;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;11;2 905 145;ai;avoir;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1263;2 912 473;i;y;PROadv;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vache;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;2995;2 922 777;amoie;aimer;VERcjg;103;Aisne;Aisne;Aisne;13;13;13;13;91 (Aisne);nil;37;91;oui;ms1;1290;1300;champ.;champ.;g. nord-est;Aisne;Aisne;g. Nord;nil;vache;VRAI;1290;j;1
vcou;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;113;2 399 222;en;en;PROadv;87;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;82 (Pas-de-Calais sud-est);1290;29;82;oui;cr1;1250;1290;pic. orient.;pic.;g. nord;art.;art.;g. Nord;nil;vcou;VRAI;1250;j;1
vcou;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;265;2 400 641;atendoie;attendre;VERcjg;87;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;82 (Pas-de-Calais sud-est);1290;29;82;oui;cr1;1250;1290;pic. orient.;pic.;g. nord;art.;art.;g. Nord;nil;vcou;VRAI;1250;j;1
vcou;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;19;2 398 360;ai;avoir;VERcjg;87;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;82 (Pas-de-Calais sud-est);1290;29;82;oui;cr1;1250;1290;pic. orient.;pic.;g. nord;art.;art.;g. Nord;nil;vcou;VRAI;1250;j;1
vcou;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;76;2 398 877;ai;avoir;VERcjg;87;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;82 (Pas-de-Calais sud-est);1290;29;82;oui;cr1;1250;1290;pic. orient.;pic.;g. nord;art.;art.;g. Nord;nil;vcou;VRAI;1250;j;1
vcou;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;114;2 399 233;en;en;PROadv;87;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;82 (Pas-de-Calais sud-est);1290;29;82;oui;cr1;1250;1290;pic. orient.;pic.;g. nord;art.;art.;g. Nord;nil;vcou;VRAI;1250;j;1
vcou;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;334;2 401 294;aie;avoir;VERcjg;87;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;82 (Pas-de-Calais sud-est);1290;29;82;oui;cr1;1250;1290;pic. orient.;pic.;g. nord;art.;art.;g. Nord;nil;vcou;VRAI;1250;j;1
vcou;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;294;2 400 911;oi;avoir;VERcjg;87;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;82 (Pas-de-Calais sud-est);1290;29;82;oui;cr1;1250;1290;pic. orient.;pic.;g. nord;art.;art.;g. Nord;nil;vcou;VRAI;1250;j;1
vcou;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;102;2 399 124;en;en;PRE;87;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;82 (Pas-de-Calais sud-est);1290;29;82;oui;cr1;1250;1290;pic. orient.;pic.;g. nord;art.;art.;g. Nord;nil;vcou;VRAI;1250;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;604;2 301 586;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;733;2 302 400;amoie;aimer;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;728;2 302 371;oi;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;809;2 302 868;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;114;2 298 351;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;577;2 301 406;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;414;2 300 346;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;730;2 302 381;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;578;2 301 414;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;582;2 301 435;en;en;PROadv;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;340;2 299 859;aim;aimer;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;406;2 300 294;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROper;i2|i|y;il;209;2 298 993;en;en;PROadv;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;207;2 298 978;en;en;PROadv;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;885;2 303 378;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;405;2 300 288;aim;aimer;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;250;2 299 256;esgart;égarder;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;224;2 299 089;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;163;2 298 685;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;142;2 298 545;en;en;PROadv;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;160;2 298 666;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergia;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;816;2 302 914;ai;avoir;VERcjg;95;Oise;Oise;Oise;12;12;12;12;71 (Oise);1300;32;71;oui;ms1;1240;1289;norm.;norm.;g. nord-ouest;pic.;pic.;g. nord;conte courtois en octosyllabes;vergia;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;893;2 309 565;en;en;PROadv;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;163;2 304 815;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;408;2 306 436;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;740;2 308 586;amoie;aimer;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;342;2 306 001;eim;aimer;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;407;2 306 432;aim;aimer;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;416;2 306 489;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;142;2 304 679;en;en;PROadv;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;224;2 305 214;a;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;160;2 304 796;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;114;2 304 483;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;735;2 308 555;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;584;2 307 585;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;368;2 306 178;irai;aller;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;737;2 308 566;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;585;2 307 593;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;611;2 307 767;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;894;2 309 575;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;601;2 307 701;ai;avoir;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;589;2 307 616;en;en;PROadv;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;250;2 305 381;esgart;égarder;VERcjg;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergib;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROper;i2|i|y;il;209;2 305 121;en;en;PROadv;40;Normandie;Normandie;Normandie;10;10;10;10;83 (Eure);1290;24;83;oui;ms1;1240;1300;norm.;norm.;g. nord-ouest;norm.;norm.;g. nord-ouest;conte courtois en octosyllabes.;vergib;VRAI;1240;j;1
vergic;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;619;2 313 822;ai;avoir;VERcjg;165;Yonne;Yonne;Yonne;20;20;20;20;80 (Yonne);1290;58;80;oui;ms1;1240;1288;norm.;norm.;g. nord-ouest;frc.;frc.;g. francien;conte courtois en octosyllabes;vergic;VRAI;1240;j;1
vergic;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;762;2 314 718;amoie;aimer;VERcjg;165;Yonne;Yonne;Yonne;20;20;20;20;80 (Yonne);1290;58;80;oui;ms1;1240;1288;norm.;norm.;g. nord-ouest;frc.;frc.;g. francien;conte courtois en octosyllabes;vergic;VRAI;1240;j;1
vergic;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;230;2 311 361;ai;avoir;VERcjg;165;Yonne;Yonne;Yonne;20;20;20;20;80 (Yonne);1290;58;80;oui;ms1;1240;1288;norm.;norm.;g. nord-ouest;frc.;frc.;g. francien;conte courtois en octosyllabes;vergic;VRAI;1240;j;1
vergic;i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;759;2 314 699;ai;avoir;VERcjg;165;Yonne;Yonne;Yonne;20;20;20;20;80 (Yonne);1290;58;80;oui;ms1;1240;1288;norm.;norm.;g. nord-ouest;frc.;frc.;g. francien;conte courtois en octosyllabes;vergic;VRAI;1240;j;1
