word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4694;0 064 778;amai;aimer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4732;0 065 007;oisse;ouïr	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4741;0 065 063;apresisse;apprendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4745;0 065 093;aprendrai;apprendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4747;0 065 109;atendi;attendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4761;0 065 204;atendi;attendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4791;0 065 377;amai;aimer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4797;0 065 418;entendi;entendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4805;0 065 460;esguardoe;égarder	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4821;0 065 553;enclinai;encliner	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4889;0 065 947;apelai;appeler	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4915;0 066 097;amai;aimer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4924;0 066 150;amai;aimer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4929;0 066 177;atendi;attendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4944;0 066 260;eslis;élire	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5053;0 066 877;enterai;entrer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5086;0 067 085;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5208;0 067 815;aourerai;aorer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5221;0 067 896;irai;aller	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5336;0 068 677;espanderai;épandre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5372;0 068 893;espandi;épandre	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5483;0 069 625;ierc;être	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mrgri;111;0 074 616;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mrgri;116;0 074 644;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;48;0 080 374;irai;aller	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;69;0 080 532;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;394;0 082 985;ai;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;730;0 085 531;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;1078;0 088 103;avoie;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;48;0 090 264;irai;aller	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;69;0 090 420;ai;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;394;0 092 867;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;727;0 095 385;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;888;0 096 565;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;1235;0 099 142;avoie;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima3;131;0 101 945;ai;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima3;462;0 104 455;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima3;623;0 105 613;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima3;970;0 108 177;avoie;avoir	
