Référence	ContexteGauche	Pivot	ContexteDroit
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8949, 0 754 445		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perf, 138, 0 756 054		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perf, 151, 0 756 137		ie_je irai_aller	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perf, 432, 0 757 861		io_je uiue_vivre	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perf, 442, 0 757 919		io_je uei_voir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perf, 456, 0 758 005		jo_je uolsisse_vouloir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perf, 539, 0 758 526		je_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perf, 1040, 0 761 632		ie_je auoie_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perf, 1196, 0 762 612		jo_je uoil_vouloir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 149, 0 766 139		ieo_je aorrai_aorer	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 360, 0 767 497		ieo_je ai_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 454, 0 768 038		ieo_je ai_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 460, 0 768 074		ieo_je ai_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 463, 0 768 090		ieo_je auoie_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 473, 0 768 156		ieo_je irrai_aller	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 873, 0 770 630		ieo_je emport_emporter	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 921, 0 770 937		ieo_je aie_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 963, 0 771 200		ieo_je encontrai_encontrer	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 975, 0 771 275		ieo_je encontrai_encontrer	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 1371, 0 773 693		ieo_je auoie_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 1863, 0 776 687		ieo_je oi_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perh, 1969, 0 777 323		ieo_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 137, 0 778 215		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 152, 0 778 312		ie_je aorerai_adorer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 203, 0 778 632		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 380, 0 779 798		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 477, 0 780 366		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 490, 0 780 449		ie_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 809, 0 782 405		je_je uolsise_vouloir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 894, 0 782 946		je_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 1234, 0 785 089		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 1386, 0 786 018		ie_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 1393, 0 786 060		ie_je auoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 1544, 0 787 006		je_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perl, 1862, 0 788 944		ie_je iuj_juger	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 137, 0 790 481		ge_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 152, 0 790 575		ie_je aorerai_adorer	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 203, 0 790 882		ge_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 362, 0 791 888		ie_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 463, 0 792 472		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 466, 0 792 488		ge_je auoie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 752, 0 794 231		ge_je uiue_vivre	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 762, 0 794 290		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 776, 0 794 375		ie_je uosisse_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 859, 0 794 901		ge_je uueil_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 871, 0 794 987		ge_je enport_emporter	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 1204, 0 797 068		ge_je ui_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 1360, 0 798 016		ge_je auoie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 1367, 0 798 057		ge_je auoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 1515, 0 798 986		je_je uueil_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 1855, 0 801 042		ge_je estoie_être	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 68, 0 802 146		ie_je uoj_voir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 83, 0 802 243		jou_je aouerrai_aouvrir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 134, 0 802 569		jou_je uoel_vouloir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 397, 0 804 199		jou_je auoie_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 407, 0 804 266		jou_je irai_aller	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 677, 0 805 927		iou_je emport_emporter	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 696, 0 806 041		iou_je uoj_voir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 710, 0 806 128		jou_je uosisse_vouloir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 791, 0 806 640		je_je uoel_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 1133, 0 808 783		ie_je uj_voir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 1297, 0 809 783		jou_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 1779, 0 812 741		ie_je uing_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 22, 0 815 164		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 88, 0 815 577		ie_je uuel_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 243, 0 816 573		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 252, 0 816 636		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 342, 0 817 147		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 345, 0 817 163		ie_je auoie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 355, 0 817 229		ge_je irai_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 629, 0 818 879		ie_je emport_emporter	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 638, 0 818 936		ie_je uiue_vivre	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 662, 0 819 081		je_je uosise_vouloir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 747, 0 819 620		je_je uuel_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 759, 0 819 706		ge_je emport_emporter	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 1091, 0 821 774		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 1491, 0 824 179		ie_je iui_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 70, 0 825 270		io_je uoi_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 85, 0 825 365		io_je aorrai_aorer	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 136, 0 825 677		io_je uoel_vouloir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 389, 0 827 234		io_je ai_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 392, 0 827 251		io_je auoie_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 402, 0 827 316		io_je irai_aller	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 699, 0 829 127		jo_je ualsisse_valoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 782, 0 829 649		jo_je uoel_vouloir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 1272, 0 832 688		io_je auoie_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 1470, 0 833 907		io_je uerrai_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perr, 1762, 0 835 648		io_je iui_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 32, 0 836 556		ge_je uoi_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 45, 0 836 639		ge_je aourerai_aorer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 353, 0 838 520		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 356, 0 838 535		ie_je auoie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 366, 0 838 601		ge_je irai_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 548, 0 839 689		ge_je uous_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 640, 0 840 292		ge_je uiue_vivre	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 650, 0 840 350		ge_je uoi_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 664, 0 840 436		ge_je uousisse_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 1089, 0 843 101		ge_je ui_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 1254, 0 844 083		ge_je auoie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 1468, 0 845 430		ge_je ueste_vêtir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 1733, 0 847 034		ge_je iui_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pert, 361, 0 850 009		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pert, 462, 0 850 599		je_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pert, 465, 0 850 615		jou_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pert, 475, 0 850 682		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pert, 1362, 0 856 198		je_je avoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 13, 0 860 324		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 14, 0 860 330		ie_je esgarde_égarder	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 14, 0 860 335		ge_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 17, 0 860 424		ie_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 29, 0 860 767		ge_je apris_apprendre	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 30, 0 860 784		ge_je uolroi_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 37, 0 860 942		ie_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 41, 0 861 078		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 131, 0 863 302		ge_je uuilh_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 163, 0 864 105		ge_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 177, 0 864 557		ie_je uoi_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 202, 0 865 348		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 203, 0 865 368		ge_je uuelh_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 204, 0 865 379		ge_je uolroie_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 229, 0 866 126		ge_je aurai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 266, 0 867 167		ge_je ioing_joindre	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 274, 0 867 370		ge_je apris_apprendre	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 282, 0 867 602		ie_je oi_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 283, 0 867 606		ie_je ualdroie_valoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 327, 0 868 914		ge_je uoi_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 337, 0 869 247		ge_je oeure_ouvrir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 355, 0 869 826		ge_je ualdroie_valoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 393, 0 871 097		ie_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 454, 0 872 930		ge_je apris_apprendre	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 485, 0 873 904		ge_je aesme_aesmer	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 529, 0 875 099		ge_je astoie_être	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 529, 0 875 128		ge_je uuelh_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 574, 0 876 465		ge_je aesme_aesmer	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 587, 0 876 783		ge_je uolroie_vouloir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 351, 0 878 914		jo_je aime_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 361, 0 878 973		jo_je uoldra_vouloir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 527, 0 879 955		jo_je aveie_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 549, 0 880 096		jo_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 571, 0 884 921		je_je irai_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, alia, 500, 0 890 033		ge_je irai_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, alia, 1806, 0 901 415		ge_je avie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, alia, 1949, 0 902 733		je_je ai_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 1348, 0 919 097		jeo_je irroy_aller	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 1352, 0 919 124		jeo_je irroi_aller	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 2421, 0 925 638		jeo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 2461, 0 925 897		jo_je ait_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 2983, 0 928 941		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 3508, 0 932 081		jo_je aim_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 5514, 0 944 134		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 5795, 0 945 842		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6309, 0 948 991		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6573, 0 950 615		jo_je aim_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6610, 0 950 841		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6936, 0 952 882		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7030, 0 953 410		jo_je entent_entendre	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7037, 0 953 459		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7613, 0 956 924		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7741, 0 957 737		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7843, 0 958 366		jo_je aim_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8099, 0 959 937		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8147, 0 960 240		jo_je eim_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8315, 0 961 232		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8454, 0 962 066		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8756, 0 963 919		jo_je erc_être	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8788, 0 964 118		jo_je aim_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 9158, 0 966 354		jo_je ismeine_ismener	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 9468, 0 968 208		jo_je euse_oser	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 10462, 0 974 072		jo_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ren2, 1428, 0 983 267		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ren2, 1889, 0 986 151		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ren2, 2216, 0 988 155		je_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 500, 0 991 792		ie_je aualai_avaler	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 867, 0 994 010		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 872, 0 994 042		ie_je uerrai_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 259, 0 998 044		ge_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 639, 1 000 364		je_je avalai_avaler	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 788, 1 001 271		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 1009, 1 002 590		ie_je uoie_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 80, 1 012 054		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 386, 1 013 943		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 878, 1 016 923		ie_je aualai_avaler	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 1255, 1 019 189		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 1260, 1 019 217		ie_je uerrai_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 1270, 1 019 280		ie_je uoie_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 118, 1 023 443		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 142, 1 023 586		ie_je aloie_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 1003, 1 028 864		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rome, 144, 1 033 225		ie_je alai_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rome, 267, 1 033 997		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rome, 630, 1 036 215		ie_je auale_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rome, 715, 1 036 730		ie_je oi_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rome, 999, 1 038 428		ie_je uerrai_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rome, 1038, 1 038 672		ie_je uoie_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romh, 62, 1 042 273		ie_je uenrai_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romh, 377, 1 044 222		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romh, 793, 1 046 753		ie_je aualai_avaler	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romi, 47, 1 052 251		ie_je irai_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romi, 255, 1 053 502		ie_je aualai_avaler	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romi, 436, 1 054 583		ie_je uuel_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romi, 449, 1 054 664		ie_je uoie_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romk, 261, 1 059 432		je_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romk, 633, 1 061 714		je_je aualaj_avaler	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romk, 769, 1 062 526		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romk, 991, 1 063 852		je_je uerraj_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romm, 79, 1 076 416		ie_je uueil_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romm, 384, 1 078 292		ge_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romm, 876, 1 081 281		ie_je aualai_avaler	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romm, 1252, 1 083 548		ie_je uueil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romm, 1267, 1 083 639		ie_je uoie_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romo, 567, 1 090 580		je_je ui_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romo, 636, 1 090 981		je_je avale_avaler	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romo, 645, 1 091 032		ge_je ere_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romo, 995, 1 093 135		je_je uerrai_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, trib, 300, 1 098 163		je_je euse_oser	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, trib, 439, 1 099 049		je_je osase_oser	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, trib, 530, 1 099 624		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, trib, 679, 1 100 565		ge_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cambrai, 591, 1 128 051		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cambrai, 1451, 1 134 522		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cambrai, 1472, 1 134 684		je_je avoie_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 26, 1 135 590		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 305, 1 138 052		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 521, 1 140 066		je_je avoie_avoir	
