word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;epee;949;1 409 618;i;y	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;fab4c;174;1 412 317;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fab4c;601;1 415 002;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fab4e;714;1 418 878;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;moral;594;1 441 734;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;moral;1218;1 447 552;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;or;455;1 480 668;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;stsilv;628;1 486 842;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;dole;679;1 624 469;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;dole;743;1 624 888;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;amad;115;1 637 074;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;amad;573;1 646 845;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;bar;131;1 651 237;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;bar;239;1 651 917;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chastoi;2086;1 669 780;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chastoi;2590;1 672 796;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chastoi;2632;1 673 037;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chastoi;2867;1 674 420;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chastoi;2878;1 674 493;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chastoi;2880;1 674 508;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chastoi;2895;1 674 605;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;34;1 675 519;en;en	
