Référence	ContexteGauche	Pivot	ContexteDroit
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 1179, 1 293 879		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 1186, 1 293 918		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 1057, 1 302 724		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 1070, 1 302 801		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, evrat1, 1206, 1 303 634		j_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 1493, 1 305 389		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 1567, 1 305 841		j_y ocis_occire	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 1568, 1 305 853		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, evrat1, 1672, 1 306 514		j_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 1974, 1 308 353		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 1980, 1 308 389		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, evrat1, 2047, 1 308 803		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 2997, 1 314 696		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 3255, 1 316 303		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 3632, 1 318 587		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, evrat1, 3888, 1 320 183		j_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evrat1, 3951, 1 320 556		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, amile, 263, 1 327 695		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, amile, 704, 1 331 011		j_y avrai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, amile, 808, 1 331 820		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, athi, 142, 1 332 668		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, athi, 770, 1 336 381		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, athi, 938, 1 337 415		g_je irai_aller	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, athi, 1041, 1 338 055		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, athi, 2940, 1 349 339		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, athi, 2952, 1 349 418		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, athi, 3033, 1 349 917		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, athi, 3381, 1 351 952		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, aye, 14, 1 352 665		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, aye, 295, 1 358 207		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, aye, 386, 1 360 023		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, beati, 47, 1 361 624		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, beati, 51, 1 361 699		j_y a_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, beati, 56, 1 361 838		j_y eschaufe_échauffer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, beati, 62, 1 361 930		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, beati, 237, 1 365 345		j_y abite_habiter	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, beati, 306, 1 367 216		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, bel, 384, 1 372 298		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, bel, 546, 1 373 261		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, bodo, 523, 1 377 909		j_y encopai_encouper	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, bodo, 612, 1 378 436		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, contro, 277, 1 381 636		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, contro, 979, 1 385 793		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, contro, 991, 1 385 863		j_y aille_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, contro, 1544, 1 389 149		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, contro, 1831, 1 390 840		j_y avre_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, contro, 1967, 1 391 648		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, contro, 2485, 1 394 660		j_y aloie_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cordres, 84, 1 397 101		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cordres, 163, 1 397 683		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cordres, 431, 1 399 701		j_y aille_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cordres, 554, 1 400 625		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cordres, 641, 1 401 281		j_y entent_entendre	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, epee, 844, 1 408 984		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, epee, 847, 1 409 007		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, epee, 867, 1 409 132		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, epee, 939, 1 409 556		g_je irai_aller	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, epee, 941, 1 409 569		g_je iere_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, epee, 1036, 1 410 193		j_y es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4c, 69, 1 411 669		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4c, 184, 1 412 382		i_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, ADVgen, je, jà, fab4c, 338, 1 413 366		j_jà es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4c, 387, 1 413 680		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4c, 566, 1 414 790		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4c, 588, 1 414 922		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4c, 589, 1 414 928		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4c, 643, 1 415 271		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4e, 28, 1 415 502		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4e, 73, 1 415 709		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4e, 209, 1 416 430		i_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, ADVgen, je, jà, fab4e, 373, 1 417 352		j_jà es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fab4e, 374, 1 417 361		j_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4e, 426, 1 417 645		i_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, ADVgen, je, jà, fab4e, 539, 1 418 235		j_jà es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4e, 643, 1 418 642		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4e, 651, 1 418 695		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4e, 779, 1 419 098		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROimp, i2|i|y, il, fab4f, 209, 1 420 401		i_il o_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4f, 374, 1 421 424		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fab4f, 779, 1 423 810		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merm, 100, 1 426 691		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merm, 106, 1 426 862		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merm, 196, 1 429 972		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merm, 228, 1 431 223		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral, 708, 1 442 771		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral, 936, 1 444 918		j_y avoi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, moral, 1029, 1 445 820		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral, 1207, 1 447 456		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral, 1222, 1 447 597		j_y atent_attendre	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral, 1645, 1 451 494		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral, 1793, 1 452 825		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral, 2066, 1 455 363		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral, 2197, 1 456 560		j_y aime_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral2, 29, 1 457 972		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral2, 31, 1 458 001		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, moral2, 34, 1 458 024		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mule, 887, 1 476 502		j_y alasse_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, or, 525, 1 481 087		j_y encoupay_encoulper	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, or, 614, 1 481 613		g_je iray_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, stsilv, 633, 1 486 875		j_y aorei_aorer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, stsilv, 1096, 1 489 708		j_y ei_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, ailea, 275, 1 556 542		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, ailea, 552, 1 558 258		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, aileb, 266, 1 560 568		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, aileg, 630, 1 568 911		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, aileo, 130, 1 569 905		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ailet, 271, 1 572 290		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ailet, 535, 1 573 929		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ailet, 613, 1 574 420		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anth, 155, 1 577 929		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 167, 1 578 141		g_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anth, 168, 1 578 167		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anth, 254, 1 579 905		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 270, 1 580 238		j_je oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anth, 642, 1 588 205		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 785, 1 591 605		j_je avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anth, 817, 1 592 336		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, dole, 315, 1 622 290		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, dole, 532, 1 623 568		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, dole, 650, 1 624 287		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, amad, 176, 1 638 282		j_y ameroie_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, amad, 227, 1 639 369		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, bar, 118, 1 651 162		j_y iroie_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, bar, 180, 1 651 534		j_y amaisse_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, bar, 244, 1 651 945		j_y irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, bar, 281, 1 652 201		j_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, bar, 298, 1 652 306		j_y escouterai_écouter	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, bar, 939, 1 656 423		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, chastoi, 855, 1 662 405		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, chastoi, 1318, 1 665 217		j_y aurai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, chastoi, 1712, 1 667 535		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, chastoi, 2148, 1 670 170		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, chastoi, 2626, 1 673 006		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 56, 1 675 655		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 78, 1 675 793		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 168, 1 676 341		j_y eusse_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cou, 245, 1 676 795		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 322, 1 677 256		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 386, 1 677 651		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 446, 1 678 084		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 471, 1 678 233		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 570, 1 678 870		j_y euisse_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 574, 1 678 897		j_y arai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1006, 1 685 181		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1146, 1 685 986		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1221, 1 686 415		j_y es_être	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, eustache, 1570, 1 688 452		g_je iere_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1615, 1 688 745		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1620, 1 688 775		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gerv, 57, 1 691 545		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gir, 64, 1 698 832		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gir, 901, 1 705 045		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gir, 969, 1 705 558		j_je avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gir, 1024, 1 705 947		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, best, 573, 1 715 759		j_y engendrai_engendrer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, best, 3254, 1 731 067		j_y atendi_attendre	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jaco, 168, 1 740 799		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jaco, 200, 1 741 489		j_y esperoie_espérer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, flo, 448, 1 790 289		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 143, 1 797 132		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 181, 1 798 302		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 339, 1 802 684		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 352, 1 802 971		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 459, 1 806 047		j_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 676, 1 812 396		j_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 122, 1 819 809		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 139, 1 820 202		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 144, 1 820 315		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 207, 1 821 859		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 207, 1 821 867		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 209, 1 821 924		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 210, 1 821 959		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 264, 1 823 179		j_y a_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 279, 1 835 246		j_y amasse_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 438, 1 838 574		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 445, 1 838 671		j_y eusse_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 451, 1 838 758		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 494, 1 839 920		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pon1, 22, 1 841 810		j_y ain_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pon1, 75, 1 843 038		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 12, 1 845 873		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 85, 1 846 295		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 308, 1 847 616		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 310, 1 847 632		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 497, 1 848 714		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 607, 1 849 363		j_y ere_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 658, 1 849 687		j_y achetai_acheter	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, greg2, 2840, 1 865 661		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, calen, 550, 1 869 405		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 21, 1 871 504		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 120, 1 875 078		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 121, 1 875 142		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 145, 1 875 840		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 184, 1 877 261		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 230, 1 878 755		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 251, 1 879 452		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 254, 1 879 607		j_y aies_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 266, 1 880 063		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 355, 1 883 006		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 507, 1 887 615		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 512, 1 887 757		g_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 528, 1 888 373		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 584, 1 890 412		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 612, 1 891 319		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 704, 1 894 366		j_je amportoie_amporter	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, carem, 4, 1 901 556		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, carem, 274, 1 909 188		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, durm, 13, 1 910 889		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, durm, 297, 1 912 550		j_y ain_aimer	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, durm, 625, 1 914 492		g_je irai_aller	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, poit, 56, 1 916 884		i_y aj_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, poit, 714, 1 930 269		i_y aj_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, poit, 799, 1 932 202		j_y aj_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, poit, 1020, 1 936 980		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, turp, 46, 1 944 433		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 64, 1 959 130		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, clari2, 196, 1 963 102		j_y aim_aimer	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 621, 1 975 650		g_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barril, 91, 1 995 602		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barril, 342, 1 997 075		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 506, 1 998 089		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barril, 921, 2 000 652		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 54, 2 004 133		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 186, 2 007 557		j_y avrai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 233, 2 008 829		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 233, 2 008 835		g_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 285, 2 010 753		j_y ai_avoir	
