word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma;category
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1225;2 491 115;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1225;2 491 121;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1321;2 492 656;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1327;2 492 721;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1365;2 493 247;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1479;2 495 083;y;y;PROadv
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;faba;2262;2 522 186;en;en;PROadv
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;faba;2446;2 523 334;en;en;PROadv
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabd;487;2 535 097;i;y;PROadv
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabj;109;2 542 204;i;y;PROadv
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabj;1340;2 549 864;i;y;PROadv
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;edmond;1341;2 560 582;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cass;331;2 623 647;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;gar;195;2 627 294;i;y;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;enf;796;2 657 897;en;en;PROadv
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;oct;160;2 671 089;en;en;PROadv
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pen;253;2 679 637;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;16;2 739 360;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;113;2 741 820;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;208;2 744 312;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;51;2 753 715;y;y;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;52;2 753 767;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;93;2 754 895;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;malk;1103;2 789 797;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;malk;1751;2 793 612;an;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chauvency;483;2 820 213;i;y;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chauvency;591;2 820 852;i;y;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chauvency;2737;2 833 461;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cleom;1544;2 842 325;i;y;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;229;2 861 706;y;y;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;229;2 861 716;y;y;PROadv
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;troi;583;2 890 149;i;y;PROadv
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;troi;587;2 890 236;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nouvel;1560;2 946 010;i;y;PROadv
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pritheo;20;2 955 128;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;thibo;563;2 981 917;i;y;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;70;3 089 612;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;119;3 090 950;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;152;3 091 847;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;176;3 092 602;y;y;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;177;3 092 631;en;en;PROadv
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;409;3 099 703;y;y;PROadv
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;9;3 128 042;y;y;PROadv
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;266;3 129 543;i;y;PROadv
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;peru;335;3 190 866;i;y;PROadv
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;246;0 001 825;irai;aller;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;269;0 002 005;irai;aller;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;564;0 004 299;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;799;0 006 051;irai;aller;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;1039;0 007 824;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;1083;0 008 149;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;1766;0 013 287;oi;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;2106;0 015 842;oi;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;2178;0 016 395;es;être;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;2368;0 017 851;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;2403;0 018 113;aveie;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;2407;0 018 141;aveie;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;2756;0 020 709;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;2767;0 020 788;aveie;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;2902;0 021 786;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rolandox;3829;0 028 665;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;53;0 034 154;esveillai;éveiller;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;95;0 034 428;enterrai;entrer;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;96;0 034 433;aurerai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;196;0 035 101;esleecerai;esliesser;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;223;0 035 297;esleescerai;esliesser;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;362;0 036 285;esperai;espérer;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;398;0 036 548;apelai;appeler;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;421;0 036 732;amerai;aimer;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;423;0 036 757;espererai;espérer;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;425;0 036 775;apelerai;appeler;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;431;0 036 812;apelerai;appeler;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;514;0 037 398;esfacerai;effacer;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;705;0 038 681;irai;aller;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;714;0 038 744;abiterai;habiter;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;782;0 039 209;esperai;espérer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;784;0 039 219;atendi;attendre;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;793;0 039 270;irai;aller;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;799;0 039 308;avirunerai;avironner;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;802;0 039 328;amai;aimer;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;823;0 039 458;afierai;affier;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;826;0 039 467;abite;habiter;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;884;0 039 819;oi;avoir;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;914;0 040 021;essalcerai;exaucer;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;977;0 040 435;oi;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;988;0 040 511;apelai;appeler;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1037;0 040 815;enseignerai;enseigner;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1113;0 041 327;enseignerai;enseigner;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1286;0 042 486;enveilli;envieillir;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1334;0 042 822;aloe;aller;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1337;0 042 838;enviezci;envier;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1350;0 042 944;esteie;être;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1358;0 043 006;annuncierai;annoncer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1405;0 043 322;atendi;attendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1431;0 043 487;annunciai;annoncer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1468;0 043 739;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1479;0 043 817;oi;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1546;0 044 215;enterrai;entrer;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1735;0 045 501;enclinerai;encliner;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1736;0 045 508;aoverrai;aouvrir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1821;0 046 078;arguerai;arguer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1851;0 046 305;enseignerai;enseigner;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2026;0 047 373;apelerai;appeler;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2156;0 048 236;irai;aller;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2312;0 049 218;enterrai;entrer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2315;0 049 244;esteie;être;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2485;0 050 350;atendi;attendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2573;0 050 923;enterrai;entrer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2579;0 050 962;anuncie;annoncer;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2650;0 051 424;enviai;envoyer;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2676;0 051 586;entendisse;entendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2690;0 051 671;esteie;être;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2810;0 052 488;esbahisseie;ébahir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2850;0 052 723;aoverrai;aouvrir;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3101;0 054 436;oi;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3201;0 055 073;eslis;élire;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3224;0 055 223;orrai;ouïr;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3314;0 055 826;apelai;appeler;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3341;0 056 010;edifierai;édifier;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3507;0 057 227;eshalcerai;exhausser;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3759;0 058 848;irai;aller;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3780;0 058 961;ocie;occire;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3787;0 059 005;apelerai;appeler;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3793;0 059 040;ubliai;oublier;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3968;0 060 223;esleecerai;esliesser;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4275;0 062 192;esleecerai;esliesser;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4297;0 062 322;amoe;aimer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4502;0 063 630;apelai;appeler;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4513;0 063 688;irai;aller;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4522;0 063 738;apelerai;appeler;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4548;0 063 897;apelai;appeler;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4579;0 064 070;entrez;entrer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4598;0 064 204;eshalcerai;exhausser;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4612;0 064 279;esguarderai;égarder;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4614;0 064 294;aprendrai;apprendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4619;0 064 329;esquis;esquérir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4634;0 064 407;esguarderai;égarder;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4658;0 064 552;eslis;élire;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4660;0 064 557;aers;aerdre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4683;0 064 703;esperai;espérer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4688;0 064 736;alowe;aller;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4693;0 064 766;amai;aimer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4694;0 064 778;amai;aimer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4732;0 065 007;oisse;ouïr;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4741;0 065 063;apresisse;apprendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4745;0 065 093;aprendrai;apprendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4747;0 065 109;atendi;attendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4761;0 065 204;atendi;attendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4791;0 065 377;amai;aimer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4797;0 065 418;entendi;entendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4805;0 065 460;esguardoe;égarder;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4821;0 065 553;enclinai;encliner;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4889;0 065 947;apelai;appeler;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4915;0 066 097;amai;aimer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4924;0 066 150;amai;aimer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4929;0 066 177;atendi;attendre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4944;0 066 260;eslis;élire;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5053;0 066 877;enterai;entrer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5086;0 067 085;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5208;0 067 815;aourerai;aorer;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5221;0 067 896;irai;aller;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5336;0 068 677;espanderai;épandre;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5372;0 068 893;espandi;épandre;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;5483;0 069 625;ierc;être;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mrgri;111;0 074 616;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mrgri;116;0 074 644;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;48;0 080 374;irai;aller;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;69;0 080 532;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;394;0 082 985;ai;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;730;0 085 531;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima1;1078;0 088 103;avoie;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;48;0 090 264;irai;aller;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;69;0 090 420;ai;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;394;0 092 867;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;727;0 095 385;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;888;0 096 565;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima2;1235;0 099 142;avoie;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima3;131;0 101 945;ai;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima3;462;0 104 455;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima3;623;0 105 613;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima3;970;0 108 177;avoie;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima4;240;0 111 797;a;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima4;394;0 112 942;ai;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima4;869;0 116 498;ai;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;47;0 122 136;irai;aller;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;68;0 122 289;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;100;0 122 538;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;154;0 122 963;oi;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;923;0 128 709;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;1382;0 132 118;estoie;être;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;31;0 134 110;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;368;0 136 644;ai;avoir;VERcjg
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;858;0 140 335;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;1320;0 143 763;estoie;être;VERcjg
iou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimc;61;0 145 931;ai;avoir;VERcjg
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimc;239;0 147 267;encontrai;encontrer;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimc;479;0 149 005;ai;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimc;918;0 152 232;aour;aorer;VERcjg
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;14;0 156 685;entend;entendre;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;236;0 157 908;ai;avoir;VERcjg
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;533;0 159 505;aim;aimer;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;569;0 159 696;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;623;0 159 984;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;633;0 160 037;ai;avoir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;653;0 160 144;enfantai;enfanter;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;753;0 160 677;ai;avoir;VERcjg
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimd;487;0 166 141;aime;aimer;VERcjg
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;aiol;885;0 176 880;aie;avoir;VERcjg
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;aiol;931;0 177 057;estoi;être;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;eneas;628;0 183 187;avrai;avoir;VERcjg
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chaitH;2;0 192 502;oi;avoir;VERcjg
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chaitH;29;0 192 662;uoil;vouloir;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elid;3;0 197 551;entent;entendre;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elid;193;0 198 580;irai;aller;VERcjg
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elid;339;0 199 379;aim;aimer;VERcjg
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;equiH;74;0 204 677;uoil;vouloir;VERcjg
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;equiH;88;0 204 764;uoil;vouloir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;equiS;79;0 206 544;ueil;vouloir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;equiS;93;0 206 635;ueil;vouloir;VERcjg
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigH;136;0 208 715;uoldrai;vouloir;VERcjg
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigH;326;0 209 827;oi;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigP;131;0 213 842;uauroie;valoir;VERcjg
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigP;315;0 214 920;oi;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigS;118;0 218 849;uodroie;vouloir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigS;295;0 219 874;oi;avoir;VERcjg
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigS;517;0 221 168;uoil;vouloir;VERcjg
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalC;294;0 224 748;aime;aimer;VERcjg
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalH;293;0 228 556;aim;aimer;VERcjg
