word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma;category
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;anth;817;1 592 336;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;dole;315;1 622 290;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;dole;532;1 623 568;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;dole;650;1 624 287;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;amad;176;1 638 282;ameroie;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;amad;227;1 639 369;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;bar;118;1 651 162;iroie;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;bar;180;1 651 534;amaisse;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;bar;244;1 651 945;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;bar;281;1 652 201;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;bar;298;1 652 306;escouterai;écouter;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;bar;939;1 656 423;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chastoi;855;1 662 405;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chastoi;1318;1 665 217;aurai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chastoi;1712;1 667 535;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chastoi;2148;1 670 170;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chastoi;2626;1 673 006;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;56;1 675 655;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;78;1 675 793;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;168;1 676 341;eusse;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cou;245;1 676 795;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;322;1 677 256;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;386;1 677 651;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;446;1 678 084;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;471;1 678 233;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;570;1 678 870;euisse;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;574;1 678 897;arai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;eustache;1006;1 685 181;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;eustache;1146;1 685 986;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;eustache;1221;1 686 415;es;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;eustache;1570;1 688 452;iere;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;eustache;1615;1 688 745;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;eustache;1620;1 688 775;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;gerv;57;1 691 545;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;gir;64;1 698 832;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;gir;901;1 705 045;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;gir;969;1 705 558;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;gir;1024;1 705 947;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;best;573;1 715 759;engendrai;engendrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;best;3254;1 731 067;atendi;attendre;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;jaco;168;1 740 799;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jaco;200;1 741 489;esperoie;espérer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;flo;448;1 790 289;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lin;143;1 797 132;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lin;181;1 798 302;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lin;339;1 802 684;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lin;352;1 802 971;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lin;459;1 806 047;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lin;676;1 812 396;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;merlin;122;1 819 809;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;merlin;139;1 820 202;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;merlin;144;1 820 315;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;merlin;207;1 821 859;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;merlin;207;1 821 867;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;merlin;209;1 821 924;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;merlin;210;1 821 959;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;merlin;264;1 823 179;a;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mortartu;279;1 835 246;amasse;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mortartu;438;1 838 574;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mortartu;445;1 838 671;eusse;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mortartu;451;1 838 758;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mortartu;494;1 839 920;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pon1;22;1 841 810;ain;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pon1;75;1 843 038;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;songe;12;1 845 873;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;songe;85;1 846 295;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;songe;308;1 847 616;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;songe;310;1 847 632;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;songe;497;1 848 714;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;songe;607;1 849 363;ere;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;songe;658;1 849 687;achetai;acheter;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;greg2;2840;1 865 661;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;calen;550;1 869 405;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;21;1 871 504;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;120;1 875 078;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;121;1 875 142;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;145;1 875 840;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;184;1 877 261;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;230;1 878 755;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;251;1 879 452;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;254;1 879 607;aies;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;266;1 880 063;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;355;1 883 006;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;507;1 887 615;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;barlaam;512;1 887 757;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;528;1 888 373;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;584;1 890 412;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barlaam;612;1 891 319;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;barlaam;704;1 894 366;amportoie;amporter;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;carem;4;1 901 556;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;carem;274;1 909 188;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;durm;13;1 910 889;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;durm;297;1 912 550;ain;aimer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;durm;625;1 914 492;irai;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;poit;56;1 916 884;aj;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;poit;714;1 930 269;aj;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;poit;799;1 932 202;aj;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;poit;1020;1 936 980;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;turp;46;1 944 433;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;clari2;64;1 959 130;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;clari2;196;1 963 102;aim;aimer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;clari2;621;1 975 650;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barril;91;1 995 602;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barril;342;1 997 075;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;barril;506;1 998 089;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barril;921;2 000 652;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lac;54;2 004 133;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lac;186;2 007 557;avrai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lac;233;2 008 829;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lac;233;2 008 835;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lac;285;2 010 753;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lac;285;2 010 768;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanc;70;2 015 128;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanc;73;2 015 231;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanc;77;2 015 317;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanc;83;2 015 520;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanc;104;2 016 140;euisse;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanc;142;2 017 054;oi;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanc;154;2 017 397;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanc;173;2 017 848;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanc;189;2 018 300;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanc;191;2 018 426;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanc;232;2 019 603;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanc;260;2 020 317;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanc;270;2 020 603;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lancpr;50;2 023 721;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lancpr;74;2 024 429;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lancpr;79;2 024 626;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lancpr;194;2 027 852;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lancpr;210;2 028 367;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lancpr;263;2 030 267;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lancpr;279;2 030 703;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;6;2 031 697;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;248;2 033 299;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;357;2 033 979;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ombre;445;2 034 537;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;451;2 034 587;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;458;2 034 629;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;463;2 034 661;istrai;issir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;493;2 034 859;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;494;2 034 866;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;887;2 037 514;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guil;109;2 038 682;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;guil;371;2 040 172;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mir;258;2 044 153;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mir;946;2 048 285;alaitai;allaiter;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mir;1086;2 049 113;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;jean;82;2 055 878;iere;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jean;88;2 055 930;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jean;89;2 055 941;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jean;91;2 055 958;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jean;291;2 057 832;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jean;322;2 058 122;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;jean;366;2 058 558;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;jean;472;2 059 520;aie;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;jean;795;2 062 560;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jean;888;2 063 397;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jean;912;2 063 614;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;32;2 063 919;ause;ausser;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;90;2 064 432;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;orso;138;2 064 873;alasse;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;327;2 066 577;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;579;2 068 741;achetai;acheter;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;798;2 070 664;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;1512;2 076 862;achetai;acheter;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;1922;2 080 531;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;39;2 082 343;amenai;amener;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;44;2 082 473;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;44;2 082 481;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;50;2 082 676;aie;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;auc;66;2 083 087;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;70;2 083 175;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;81;2 083 449;arai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;94;2 083 808;alai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;94;2 083 834;aroie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;auc;128;2 084 780;atendisse;attendre;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;auc;168;2 085 934;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;204;2 086 691;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;226;2 087 311;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;239;2 087 509;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;244;2 087 664;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;252;2 087 759;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;auc;268;2 088 099;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;aucchants;54;2 091 477;atent;attendre;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;aucchants;85;2 091 937;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;31;2 093 066;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;296;2 094 613;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;300;2 094 636;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;calex;350;2 094 952;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;418;2 095 374;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;560;2 096 196;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;602;2 096 447;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;603;2 096 453;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;calex;613;2 096 516;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;620;2 096 559;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;686;2 096 947;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;989;2 098 723;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1082;2 099 284;alasse;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1254;2 100 283;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1341;2 100 796;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1591;2 102 269;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1672;2 102 738;amoie;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1735;2 103 106;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1806;2 103 542;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1851;2 103 810;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calex;1882;2 103 989;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;compoit;58;2 104 848;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;compoit;216;2 105 810;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;compoit;350;2 106 639;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;compoit;988;2 110 533;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;martin1;262;2 116 328;aurei;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;martin1;409;2 117 215;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;martin1;518;2 117 849;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;martin2;7;2 126 673;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;martin2;212;2 127 936;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;martin2;259;2 128 208;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;martin3;1848;2 149 801;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;coinci;8;2 172 861;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;coinci;147;2 173 724;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;coinci;150;2 173 744;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;queste;85;2 184 063;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;queste;311;2 189 549;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;queste;566;2 195 736;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;queste;643;2 197 722;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;queste;711;2 199 429;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;meun;100;2 200 504;avroie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;meun;301;2 201 737;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;meun;531;2 203 137;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;meun;831;2 204 983;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;meun;1371;2 208 220;asaillisse;assaillir;VERcjg
