word; pos; ttpos; rrnpos; ttlemma; rnnlemma; id; s_line; position
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 146; 1 197 941
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 290; 1 199 040
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 304; 1 199 157
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 346; 1 199 478
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 680; 1 202 004
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 905; 1 203 692
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 992; 1 204 355
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 1206; 1 206 018
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 1706; 1 209 679
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 1796; 1 210 382
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 2329; 1 214 406
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 2350; 1 214 562
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; raou; 2414; 1 215 048
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sapient; 46; 1 221 468
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sapient; 60; 1 221 942
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sapient; 62; 1 222 001
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sapient; 65; 1 222 067
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sapient; 66; 1 222 086
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sapient; 225; 1 226 011
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 34; 1 230 406
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 166; 1 231 588
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 244; 1 232 288
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 244; 1 232 295
ie; PRO:pers:suj:1:sg:unb; PRO:pers; ADVneg; je; je; sergbH; 338; 1 233 119
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 341; 1 233 147
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 412; 1 233 779
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 502; 1 234 551
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 506; 1 234 580
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 753; 1 236 720
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 787; 1 236 999
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 910; 1 238 017
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 957; 1 238 422
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 992; 1 238 725
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1058; 1 239 277
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1142; 1 239 989
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1150; 1 240 062
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1157; 1 240 123
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1158; 1 240 131
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1170; 1 240 236
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1179; 1 240 312
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1195; 1 240 435
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1210; 1 240 575
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1218; 1 240 639
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1220; 1 240 654
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1276; 1 241 145
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1353; 1 241 840
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1390; 1 242 180
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1406; 1 242 314
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1431; 1 242 546
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1488; 1 243 089
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1511; 1 243 280
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbH; 1543; 1 243 580
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbO; 34; 1 247 214
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; sergbO; 244; 1 249 109
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; edmund; 16; 1 249 372
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; edmund; 18; 1 249 388
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; edmund; 1246; 1 256 447
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; edmund; 1587; 1 258 402
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; edmund; 2234; 1 262 101
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; edmund; 2308; 1 262 535
ieo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; edmund; 3953; 1 271 807
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; graal; 443; 1 274 782
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; graal; 538; 1 275 355
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; nic; 34; 1 277 394
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; nic; 306; 1 279 056
jou; PRO:pers:suj:1:sg:unb; NOM; PROper; jou; je; nic; 825; 1 282 257
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; nic; 975; 1 283 214
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; nic; 1010; 1 283 435
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; nic; 1022; 1 283 509
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; nic; 1067; 1 283 781
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; nic; 1104; 1 284 004
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; evratC2; 821; 1 291 678
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; evrat1; 3446; 1 317 459
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; athi; 106; 1 332 448
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; athi; 666; 1 335 729
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; athi; 713; 1 336 030
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; athi; 918; 1 337 301
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; athi; 1302; 1 339 647
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; athi; 1676; 1 341 919
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; athi; 2163; 1 344 849
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; athi; 2963; 1 349 483
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; aye; 71; 1 353 725
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 1; 1 360 835
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 38; 1 361 499
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 50; 1 361 679
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 244; 1 365 522
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 255; 1 365 768
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 256; 1 365 783
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 257; 1 365 801
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 260; 1 365 907
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 272; 1 366 341
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 292; 1 366 829
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beati; 303; 1 367 172
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bel; 86; 1 370 470
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bel; 86; 1 370 472
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bel; 118; 1 370 674
jo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bel; 671; 1 374 002
jo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bodo; 575; 1 378 225
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; contro; 323; 1 381 899
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; contro; 617; 1 383 660
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; contro; 985; 1 385 829
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; contro; 997; 1 385 901
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; contro; 1128; 1 386 698
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cordres; 620; 1 401 112
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cordres; 788; 1 402 356
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cordres; 971; 1 403 698
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; epee; 147; 1 404 720
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; epee; 863; 1 409 106
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; epee; 1068; 1 410 372
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4c; 4; 1 411 270
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4c; 28; 1 411 416
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4c; 70; 1 411 678
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4c; 157; 1 412 207
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4c; 169; 1 412 282
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4c; 463; 1 414 168
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4c; 600; 1 414 999
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4f; 137; 1 420 007
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4f; 386; 1 421 506
iou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4f; 651; 1 423 039
iou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4f; 698; 1 423 314
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4f; 704; 1 423 348
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4f; 714; 1 423 406
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4f; 737; 1 423 543
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; merm; 164; 1 428 974
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; merm; 274; 1 432 708
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; merm; 334; 1 434 570
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; moral; 153; 1 437 744
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; moral; 745; 1 443 113
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; moral; 749; 1 443 146
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; moral; 1219; 1 447 567
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; moral; 1228; 1 447 643
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mule; 90; 1 471 678
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; or; 577; 1 481 398
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vilea; 13; 1 491 346
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vilea; 200; 1 495 996
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vilea; 266; 1 497 614
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vilhar; 13; 1 504 891
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vilhar; 205; 1 509 428
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vilhar; 270; 1 511 045
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vilhar; 755; 1 522 429
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vilhar; 1153; 1 531 346
ie; PRO:pers:suj:1:sg:unb; PRO:pers; VERppe; je; issir; ailea; 29; 1 555 045
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ailea; 180; 1 555 984
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; aileb; 28; 1 559 115
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; aileb; 172; 1 560 013
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ailed; 29; 1 562 005
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ailed; 181; 1 562 949
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; aileg; 29; 1 565 228
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; aileg; 180; 1 566 155
io; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; aileg; 276; 1 566 725
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; aileo; 29; 1 569 267
iou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; aileo; 110; 1 569 776
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ailet; 28; 1 570 796
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 78; 1 576 385
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 262; 1 580 117
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 264; 1 580 132
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 269; 1 580 230
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 274; 1 580 326
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 282; 1 580 473
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 287; 1 580 549
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 290; 1 580 609
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 293; 1 580 653
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 295; 1 580 724
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 304; 1 580 851
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 307; 1 580 899
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 520; 1 585 443
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 715; 1 589 938
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 781; 1 591 422
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 810; 1 592 143
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 815; 1 592 281
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 816; 1 592 327
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; carp; 66; 1 594 183
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; carp; 225; 1 597 791
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; carp; 231; 1 597 929
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; carp; 465; 1 603 858
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hyla; 50; 1 608 360
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hyla; 72; 1 609 126
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hyla; 204; 1 612 728
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hyla; 397; 1 617 585
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; dole; 680; 1 624 475
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; alexo; 290; 1 627 896
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; amad; 227; 1 639 377
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; amad; 312; 1 640 998
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; amad; 341; 1 641 485
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bar; 350; 1 652 637
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bar; 355; 1 652 678
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bar; 797; 1 655 538
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bar; 826; 1 655 723
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bar; 838; 1 655 796
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 25; 1 657 465
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 80; 1 657 824
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 188; 1 658 462
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 247; 1 658 825
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 559; 1 660 676
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 816; 1 662 184
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 931; 1 662 865
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1136; 1 664 092
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1381; 1 665 586
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1433; 1 665 898
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1442; 1 665 954
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1548; 1 666 569
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1633; 1 667 077
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1786; 1 668 004
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1907; 1 668 722
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 1923; 1 668 827
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2197; 1 670 475
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2349; 1 671 345
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2383; 1 671 542
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2583; 1 672 747
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2646; 1 673 126
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2873; 1 674 458
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2972; 1 675 067
jo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cou; 86; 1 675 844
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cou; 116; 1 676 027
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cou; 159; 1 676 289
jo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cou; 181; 1 676 415
jou; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cou; 551; 1 678 745
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; eustache; 463; 1 682 022
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; eustache; 573; 1 682 640
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; eustache; 1582; 1 688 526
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gerv; 272; 1 692 748
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 14; 1 698 486
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 89; 1 699 001
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 96; 1 699 054
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 144; 1 699 423
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 406; 1 701 332
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 459; 1 701 718
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 669; 1 703 363
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 778; 1 704 144
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 970; 1 705 567
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; guib; 422; 1 708 926
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; guib; 833; 1 711 817
ie; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lechS; 37; 1 712 024
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 718; 1 716 572
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 808; 1 717 106
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; NOMcom; je; joye; best; 1436; 1 720 708
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 1785; 1 722 690
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 1798; 1 722 758
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 2162; 1 724 821
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 3257; 1 731 095
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 3494; 1 732 471
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 3703; 1 733 713
jeo; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; best; 3745; 1 733 962
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jaco; 209; 1 741 699
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jaco; 209; 1 741 704
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jaco; 214; 1 741 816
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fetrom; 245; 1 747 430
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fetrom; 376; 1 749 290
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fetrom; 493; 1 750 597
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fetrom; 583; 1 751 642
ge; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fetrom; 624; 1 752 251
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 1; 1 752 915
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 60; 1 754 802
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 64; 1 754 887
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 64; 1 754 900
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 326; 1 760 958
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 361; 1 761 930
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 367; 1 762 113
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 367; 1 762 125
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 376; 1 762 485
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 564; 1 767 690
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 602; 1 768 624
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 612; 1 768 955
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 613; 1 768 963
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 616; 1 769 102
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 633; 1 769 605
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 634; 1 769 639
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 644; 1 769 948
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 876; 1 776 440
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 942; 1 778 021
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 946; 1 778 107
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 947; 1 778 125
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 988; 1 779 125
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 1129; 1 783 047
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hista; 1140; 1 783 387
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; flo; 292; 1 788 879
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lin; 30; 1 794 409
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lin; 30; 1 794 421
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lin; 140; 1 797 021
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lin; 140; 1 797 026
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lin; 143; 1 797 126
je; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lin; 195; 1 798 642
