word; pos; ttpos; rrnpos; ttlemma; rnnlemma; id; s_line; position
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; epee; 1036; 1 410 193
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4c; 69; 1 411 669
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4c; 174; 1 412 317
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4c; 184; 1 412 382
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; fab4c; 338; 1 413 366
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4c; 387; 1 413 680
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4c; 566; 1 414 790
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4c; 588; 1 414 922
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4c; 589; 1 414 928
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4c; 601; 1 415 002
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4c; 643; 1 415 271
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4e; 28; 1 415 502
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4e; 73; 1 415 709
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4e; 209; 1 416 430
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; fab4e; 373; 1 417 352
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fab4e; 374; 1 417 361
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4e; 426; 1 417 645
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; fab4e; 539; 1 418 235
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4e; 643; 1 418 642
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4e; 651; 1 418 695
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fab4e; 714; 1 418 878
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4e; 752; 1 419 024
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4e; 779; 1 419 098
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROimp; i2|i|y; il; fab4f; 209; 1 420 401
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4f; 374; 1 421 424
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fab4f; 779; 1 423 810
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merm; 100; 1 426 691
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merm; 106; 1 426 862
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merm; 196; 1 429 972
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merm; 228; 1 431 223
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 594; 1 441 734
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 708; 1 442 771
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 936; 1 444 918
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; moral; 1029; 1 445 820
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 1207; 1 447 456
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; moral; 1218; 1 447 552
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 1222; 1 447 597
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 1645; 1 451 494
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 1656; 1 451 591
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 1793; 1 452 825
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 2066; 1 455 363
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral; 2197; 1 456 560
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; moral2; 14; 1 457 849
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral2; 29; 1 457 972
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral2; 31; 1 458 001
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral2; 34; 1 458 024
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; moral2; 464; 1 461 853
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mule; 887; 1 476 502
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; mule; 974; 1 477 017
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mule; 1122; 1 477 889
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; or; 455; 1 480 668
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; or; 525; 1 481 087
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; or; 614; 1 481 613
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; stsilv; 628; 1 486 842
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; stsilv; 633; 1 486 875
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; stsilv; 1096; 1 489 708
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; stsilv; 1098; 1 489 721
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; ailea; 275; 1 556 542
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; ailea; 552; 1 558 258
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; aileb; 266; 1 560 568
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; aileg; 630; 1 568 911
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; aileo; 130; 1 569 905
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ailet; 271; 1 572 290
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ailet; 535; 1 573 929
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ailet; 613; 1 574 420
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; anth; 79; 1 576 403
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anth; 155; 1 577 929
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 167; 1 578 141
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anth; 168; 1 578 167
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anth; 254; 1 579 905
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 270; 1 580 238
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anth; 642; 1 588 205
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anth; 785; 1 591 605
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anth; 817; 1 592 336
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; dole; 315; 1 622 290
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; dole; 532; 1 623 568
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; dole; 650; 1 624 287
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; dole; 679; 1 624 469
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; dole; 743; 1 624 888
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; amad; 115; 1 637 074
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amad; 176; 1 638 282
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amad; 227; 1 639 369
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; amad; 573; 1 646 845
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; bar; 118; 1 651 162
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; bar; 131; 1 651 237
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; bar; 180; 1 651 534
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; bar; 239; 1 651 917
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; bar; 244; 1 651 945
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; bar; 281; 1 652 201
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; bar; 298; 1 652 306
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; bar; 939; 1 656 423
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; chastoi; 855; 1 662 405
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; chastoi; 1318; 1 665 217
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; chastoi; 1712; 1 667 535
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2086; 1 669 780
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; chastoi; 2148; 1 670 170
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2542; 1 672 492
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2590; 1 672 796
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; chastoi; 2626; 1 673 006
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; chastoi; 2632; 1 673 037
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2867; 1 674 420
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2878; 1 674 493
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; chastoi; 2880; 1 674 508
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; chastoi; 2895; 1 674 605
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 34; 1 675 519
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 56; 1 675 655
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 78; 1 675 793
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 168; 1 676 341
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 220; 1 676 646
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; cou; 245; 1 676 795
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 322; 1 677 256
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 325; 1 677 278
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 386; 1 677 651
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 446; 1 678 084
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 471; 1 678 233
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 570; 1 678 870
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; cou; 574; 1 678 897
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; eustache; 988; 1 685 067
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; eustache; 1006; 1 685 181
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; eustache; 1146; 1 685 986
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; eustache; 1221; 1 686 415
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; eustache; 1570; 1 688 452
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; eustache; 1615; 1 688 745
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; eustache; 1620; 1 688 775
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gerv; 57; 1 691 545
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gir; 64; 1 698 832
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 641; 1 703 142
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 696; 1 703 557
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gir; 901; 1 705 045
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 922; 1 705 203
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; gir; 969; 1 705 558
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gir; 983; 1 705 655
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gir; 1024; 1 705 947
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; best; 573; 1 715 759
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; best; 3254; 1 731 067
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jaco; 168; 1 740 799
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jaco; 200; 1 741 489
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; flo; 198; 1 788 065
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; flo; 448; 1 790 289
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lin; 143; 1 797 132
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lin; 181; 1 798 302
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lin; 339; 1 802 684
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lin; 352; 1 802 971
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lin; 459; 1 806 047
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lin; 516; 1 807 926
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lin; 676; 1 812 396
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; merlin; 32; 1 817 640
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; merlin; 122; 1 819 809
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; merlin; 139; 1 820 202
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merlin; 144; 1 820 315
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merlin; 207; 1 821 859
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; merlin; 207; 1 821 867
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merlin; 209; 1 821 924
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merlin; 210; 1 821 959
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; merlin; 264; 1 823 179
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mortartu; 18; 1 828 759
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mortartu; 58; 1 829 857
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mortartu; 74; 1 830 187
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mortartu; 119; 1 831 299
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mortartu; 279; 1 835 246
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mortartu; 423; 1 838 286
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mortartu; 438; 1 838 574
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mortartu; 445; 1 838 671
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mortartu; 451; 1 838 758
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mortartu; 490; 1 839 824
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mortartu; 494; 1 839 920
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; pon1; 22; 1 841 810
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; pon1; 75; 1 843 038
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; pon1; 138; 1 844 561
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; songe; 10; 1 845 862
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; songe; 12; 1 845 873
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; songe; 85; 1 846 295
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; songe; 308; 1 847 616
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; songe; 310; 1 847 632
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; songe; 369; 1 847 964
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; songe; 497; 1 848 714
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; songe; 607; 1 849 363
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; songe; 632; 1 849 522
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; songe; 658; 1 849 687
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; greg2; 2840; 1 865 661
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calen; 64; 1 866 660
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; calen; 65; 1 866 665
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; calen; 550; 1 869 405
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 21; 1 871 504
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 120; 1 875 078
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 121; 1 875 142
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 145; 1 875 840
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 184; 1 877 261
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 230; 1 878 755
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 251; 1 879 452
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 254; 1 879 607
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 266; 1 880 063
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 355; 1 883 006
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 507; 1 887 615
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; barlaam; 512; 1 887 757
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 528; 1 888 373
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 584; 1 890 412
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barlaam; 612; 1 891 319
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; barlaam; 704; 1 894 366
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; carem; 4; 1 901 556
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; carem; 274; 1 909 188
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; durm; 13; 1 910 889
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; durm; 297; 1 912 550
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; durm; 625; 1 914 492
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; durm; 626; 1 914 502
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; poit; 56; 1 916 884
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; poit; 714; 1 930 269
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; poit; 799; 1 932 202
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; poit; 1020; 1 936 980
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; turp; 46; 1 944 433
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; clari2; 64; 1 959 130
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; clari2; 196; 1 963 102
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; clari2; 621; 1 975 650
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barril; 91; 1 995 602
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; barril; 226; 1 996 392
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barril; 342; 1 997 075
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; barril; 398; 1 997 397
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; barril; 484; 1 997 943
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; barril; 506; 1 998 089
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barril; 790; 1 999 876
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; barril; 790; 1 999 881
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; barril; 921; 2 000 652
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lac; 54; 2 004 133
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lac; 80; 2 004 734
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lac; 186; 2 007 557
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lac; 233; 2 008 829
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lac; 233; 2 008 835
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lac; 285; 2 010 753
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lac; 285; 2 010 768
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lanc; 70; 2 015 128
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lanc; 73; 2 015 231
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lanc; 77; 2 015 317
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lanc; 83; 2 015 520
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lanc; 104; 2 016 140
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lanc; 133; 2 016 815
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lanc; 140; 2 016 995
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lanc; 142; 2 017 054
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lanc; 154; 2 017 397
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lanc; 173; 2 017 848
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lanc; 189; 2 018 300
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lanc; 191; 2 018 426
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lanc; 232; 2 019 603
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lanc; 260; 2 020 317
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lanc; 270; 2 020 603
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lancpr; 50; 2 023 721
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lancpr; 69; 2 024 323
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lancpr; 74; 2 024 429
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lancpr; 79; 2 024 626
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; lancpr; 194; 2 027 852
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lancpr; 210; 2 028 367
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lancpr; 263; 2 030 267
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; lancpr; 279; 2 030 703
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 6; 2 031 697
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 199; 2 032 980
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 204; 2 033 012
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 248; 2 033 299
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 357; 2 033 979
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ombre; 445; 2 034 537
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 451; 2 034 587
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 458; 2 034 629
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 463; 2 034 661
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; ombre; 475; 2 034 737
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 493; 2 034 859
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 494; 2 034 866
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ombre; 520; 2 035 032
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 691; 2 036 178
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ombre; 755; 2 036 622
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ombre; 887; 2 037 514
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; guil; 109; 2 038 682
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; guil; 371; 2 040 172
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; mir; 136; 2 043 414
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mir; 258; 2 044 153
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mir; 946; 2 048 285
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mir; 1086; 2 049 113
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mir; 1089; 2 049 131
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jean; 82; 2 055 878
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jean; 88; 2 055 930
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jean; 89; 2 055 941
